parameter,parameter_label,allowed_slope_distortion_fraction,allowed_parameter_cv,tau_ref,scale
epsilon,$\epsilon$,0.41931726907630523,0.6136202333117029,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.421285140562249,0.6150584191714111,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.4232530120481928,0.6164932499693423,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.42522088353413656,0.6179247490770121,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.42718875502008036,0.6193529395958456,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.4291566265060241,0.620777844361525,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.4311244979919679,0.6221994859482514,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.4330923694779117,0.623617886672917,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.4350602409638554,0.6250330685991914,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.4370281124497992,0.6264450535415284,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.438995983935743,0.6278538630690861,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.44096385542168676,0.6292595185095744,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.44293172690763055,0.6306620409530195,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.44489959839357435,0.6320614512554572,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.4468674698795181,0.6334577700425508,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.4488353413654619,0.6348510177131387,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.4508032128514057,0.63624121444271,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.4527710843373494,0.6376283801868146,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.4547389558232932,0.6390125346844048,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.45670682730923695,0.640393697461112,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.45867469879518075,0.641771887832461,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.46064257028112454,0.6431471249070212,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.4626104417670683,0.644519427589498,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.4645783132530121,0.6458888145837647,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.46654618473895587,0.6472553043958368,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.4685140562248996,0.6486189153367901,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.4704819277108434,0.6499796655256229,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.4724497991967872,0.6513375728920658,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.47441767068273094,0.6526926551793376,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.47638554216867474,0.6540449299468504,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.4783534136546185,0.6553944145728638,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.48032128514056227,0.6567411262570919,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.48228915662650607,0.6580850820232595,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.4842570281124498,0.6594262987216136,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.4862248995983936,0.6607647930313884,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.4881927710843374,0.6621005814632245,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.49016064257028114,0.6634336803615465,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.49212851405622493,0.6647641059068948,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.4940963855421687,0.6660918741182178,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.49606425702811247,0.6674170008551225,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.49803212851405626,0.6687395018200831,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.5,0.6700593925606145,98.61640439041227,0.8616404390412271
