age,survival,ci_lower,ci_upper
20.954104968165563,0.0928148714090326,0.054455445544554455,0.13366336633663367
21.091960921903492,0.0885299998819658,0.04950495049504951,0.12871287128712872
21.229816875641426,0.08430395619079234,0.04455445544554455,0.12376237623762376
21.367672829379355,0.0801603027263002,0.04455445544554455,0.1188118811881188
21.50552878311729,0.07612263111664508,0.039603960396039604,0.11386138613861387
21.643384736855218,0.07221453298998387,0.039603960396039604,0.10891089108910891
21.78124069059315,0.06845959997447237,0.034653465346534656,0.10396039603960396
21.91909664433108,0.06488142369826716,0.034653465346534656,0.09900990099009901
22.056952598069014,0.061503595789524135,0.0297029702970297,0.09405940594059406
22.194808551806943,0.05834970787640004,0.0297029702970297,0.0891089108910891
22.332664505544876,0.05544335158705077,0.024752475247524754,0.0891089108910891
22.470520459282806,0.05280811854963274,0.024752475247524754,0.08415841584158416
22.60837641302074,0.05046758593694822,0.019801980198019802,0.07920792079207921
22.74623236675867,0.048432995084059516,0.019801980198019802,0.07920792079207921
22.884088320496602,0.0466807716058627,0.019801980198019802,0.07920792079207921
23.02194427423453,0.04518124276477564,0.019801980198019802,0.07425742574257425
23.159800227972465,0.043904735823215635,0.01485148514851485,0.07425742574257425
23.297656181710394,0.04282157804360037,0.01485148514851485,0.06930693069306931
23.435512135448327,0.04190209668834727,0.01485148514851485,0.06930693069306931
23.573368089186257,0.0411166190198739,0.01485148514851485,0.06930693069306931
23.71122404292419,0.04043547230059774,0.01485148514851485,0.06930693069306931
23.84907999666212,0.0398289837929367,0.01485148514851485,0.06930693069306931
23.986935950400053,0.039267480759307694,0.01485148514851485,0.06435643564356436
24.124791904137982,0.03872129046212891,0.01485148514851485,0.06435643564356436
24.262647857875915,0.03816105293734512,0.01485148514851485,0.06435643564356436
24.400503811613845,0.03756876290301908,0.01485148514851485,0.06435643564356436
24.538359765351778,0.03694071603124899,0.01485148514851485,0.06435643564356436
24.676215719089708,0.03627411987030649,0.01485148514851485,0.06435643564356436
