candidate_id,label,curve,age,value,hmd_reference,ratio_to_hmd,top_0_01pct_lifespan,top_0_01pct_censored
profile_tau_sd_0.075,profile $\sigma_v=0.075$,conditional_survival_from90,95.0,0.4189338802475637,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,conditional_survival_from90,96.0,0.3427772836996569,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,conditional_survival_from90,97.0,0.2787992086683485,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,conditional_survival_from90,98.0,0.2243437331736147,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,conditional_survival_from90,99.0,0.1780677713850121,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,conditional_survival_from90,100.0,0.1408183143667832,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,conditional_survival_from90,101.0,0.1098305412877894,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,conditional_survival_from90,102.0,0.0848140552117175,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,conditional_survival_from90,103.0,0.0648250660955528,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,conditional_survival_from90,104.0,0.0493977288539604,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,conditional_survival_from90,105.0,0.0370195594436477,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,conditional_survival_from90,106.0,0.0275574592688045,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,conditional_survival_from90,107.0,0.0204003847759408,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,conditional_survival_from90,108.0,0.0149675420924307,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,conditional_survival_from90,109.0,0.0109201347925776,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,conditional_survival_from90,110.0,0.0080343152379742,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,tail_metric,100.0,0.1408183143667832,0.0697777216468805,2.0180984853505692,117.09090909090814,False
profile_tau_sd_0.075,profile $\sigma_v=0.075$,tail_metric,105.0,0.0370195594436477,0.0052412225309421,7.063153534332608,117.09090909090814,False
profile_tau_sd_0.075,profile $\sigma_v=0.075$,tail_metric,110.0,0.0080343152379742,0.0001578681485223,50.89256644342387,117.09090909090814,False
profile_tau_sd_0.100,profile $\sigma_v=0.100$,hazard,65.0,0.0100951013111626,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,hazard,66.0,0.0114265041956005,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,hazard,67.0,0.013559761240975,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,hazard,68.0,0.0164794686674751,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,hazard,69.0,0.0193833980791871,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,hazard,70.0,0.0222684906741867,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,hazard,71.0,0.0259426658649704,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,hazard,72.0,0.0298153749766293,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,hazard,73.0,0.0333882350235302,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,hazard,74.0,0.0371778219992612,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,hazard,75.0,0.0422067718298055,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,hazard,76.0,0.0471964746122477,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,hazard,77.0,0.0538414158669089,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,hazard,78.0,0.0590182142696636,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,hazard,79.0,0.063713965472464,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,hazard,80.0,0.0713458360857321,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,hazard,81.0,0.0786429797980793,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,hazard,82.0,0.0863970627566183,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,hazard,83.0,0.0917362559263865,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,hazard,84.0,0.0965762373589292,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,hazard,85.0,0.1039632608032565,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,hazard,86.0,0.1138291607645907,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,hazard,87.0,0.1199196005779602,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,hazard,88.0,0.127714334274869,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,hazard,89.0,0.133692429014808,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,hazard,90.0,0.1374049845061843,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,hazard,91.0,0.1484175529472272,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,hazard,92.0,0.1602635095064912,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,hazard,93.0,0.1663733132176682,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,hazard,94.0,0.171452937209948,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,hazard,95.0,0.1746080468454854,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,hazard,96.0,0.1916294879966008,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,hazard,97.0,0.193568262335484,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,hazard,98.0,0.2013199258842878,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,hazard,99.0,0.2045807750121016,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,hazard,100.0,0.2195871761089152,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,conditional_survival_from90,90.0,1.0,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,conditional_survival_from90,91.0,0.8641609959665076,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,conditional_survival_from90,92.0,0.7396383283832194,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,conditional_survival_from90,93.0,0.6301324983484702,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,conditional_survival_from90,94.0,0.5323297044432865,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,conditional_survival_from90,95.0,0.4469872335397521,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,conditional_survival_from90,96.0,0.3719406415992179,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,conditional_survival_from90,97.0,0.3077377531674461,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,conditional_survival_from90,98.0,0.2527834320670712,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,conditional_survival_from90,99.0,0.2064976287790496,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,conditional_survival_from90,100.0,0.1674517028212966,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,conditional_survival_from90,101.0,0.1351783920812498,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,conditional_survival_from90,102.0,0.1087485431626665,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,conditional_survival_from90,103.0,0.0869322362520209,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,conditional_survival_from90,104.0,0.0690527469104307,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,conditional_survival_from90,105.0,0.054062763506292,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,conditional_survival_from90,106.0,0.0423704690344862,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,conditional_survival_from90,107.0,0.0329661476655691,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,conditional_survival_from90,108.0,0.0253664248003396,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,conditional_survival_from90,109.0,0.0194961088344765,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,conditional_survival_from90,110.0,0.0148771959976585,,,,
profile_tau_sd_0.100,profile $\sigma_v=0.100$,tail_metric,100.0,0.1674517028212966,0.0697777216468805,2.399787480432627,120.73529411764636,False
profile_tau_sd_0.100,profile $\sigma_v=0.100$,tail_metric,105.0,0.054062763506292,0.0052412225309421,10.314914733561936,120.73529411764636,False
profile_tau_sd_0.100,profile $\sigma_v=0.100$,tail_metric,110.0,0.0148771959976585,0.0001578681485223,94.23811032756856,120.73529411764636,False
profile_tau_sd_0.130,profile $\sigma_v=0.130$,hazard,65.0,0.0206411871627924,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,hazard,66.0,0.0235934842660951,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,hazard,67.0,0.0261626186792032,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,hazard,68.0,0.0283322384925335,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,hazard,69.0,0.0309141234408138,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,hazard,70.0,0.0326498179858567,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,hazard,71.0,0.0367295339620062,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,hazard,72.0,0.0390360562497598,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,hazard,73.0,0.0427581385967262,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,hazard,74.0,0.0439741718063657,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,hazard,75.0,0.0477927241178898,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,hazard,76.0,0.0510162536863757,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,hazard,77.0,0.0578714287580503,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,hazard,78.0,0.0576374568410407,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,hazard,79.0,0.0623035979698921,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,hazard,80.0,0.0656302198243905,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,hazard,81.0,0.0687330345909322,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,hazard,82.0,0.0719691633904903,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,hazard,83.0,0.0774604224362418,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,hazard,84.0,0.0808086823182623,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,hazard,85.0,0.0843058655563702,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,hazard,86.0,0.0846338155833023,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,hazard,87.0,0.0881991524612693,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,hazard,88.0,0.0895159430619903,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,hazard,89.0,0.0963423952569897,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,hazard,90.0,0.0986487859392461,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,hazard,91.0,0.1027720370203971,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,hazard,92.0,0.1036479335855453,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,hazard,93.0,0.1076956192671698,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,hazard,94.0,0.1098090951420145,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,hazard,95.0,0.107807080232173,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,hazard,96.0,0.1278300312211596,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,hazard,97.0,0.1230731669422588,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,hazard,98.0,0.128342111548276,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,hazard,99.0,0.1274149494487265,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,hazard,100.0,0.1387622149837133,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,conditional_survival_from90,90.0,1.0,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,conditional_survival_from90,91.0,0.904144306836721,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,conditional_survival_from90,92.0,0.8146194810125283,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,conditional_survival_from90,93.0,0.7309022255512573,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,conditional_survival_from90,94.0,0.6538390502672919,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,conditional_survival_from90,95.0,0.5823217968581658,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,conditional_survival_from90,96.0,0.5158682112478066,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,conditional_survival_from90,97.0,0.4566022635159398,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,conditional_survival_from90,98.0,0.4028976287464474,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,conditional_survival_from90,99.0,0.3541899670630728,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,conditional_survival_from90,100.0,0.310633189341159,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,conditional_survival_from90,101.0,0.2715757395417557,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,conditional_survival_from90,102.0,0.2366584922890649,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,conditional_survival_from90,103.0,0.2055274525697986,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,conditional_survival_from90,104.0,0.1783467919843215,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,conditional_survival_from90,105.0,0.1542597399932278,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,conditional_survival_from90,106.0,0.1331380375337318,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,conditional_survival_from90,107.0,0.1148995988056514,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,conditional_survival_from90,108.0,0.0985080905816806,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,conditional_survival_from90,109.0,0.083814732348988,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,conditional_survival_from90,110.0,0.0711889102083953,,,,
profile_tau_sd_0.130,profile $\sigma_v=0.130$,tail_metric,100.0,0.310633189341159,0.0697777216468805,4.4517531098702205,136.6956521739134,False
profile_tau_sd_0.130,profile $\sigma_v=0.130$,tail_metric,105.0,0.1542597399932278,0.0052412225309421,29.432014970274167,136.6956521739134,False
profile_tau_sd_0.130,profile $\sigma_v=0.130$,tail_metric,110.0,0.0711889102083953,0.0001578681485223,450.9390328240592,136.6956521739134,False
profile_tau_sd_0.160,profile $\sigma_v=0.160$,hazard,65.0,0.0279356016473749,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,hazard,66.0,0.0286032099157794,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,hazard,67.0,0.0321929771302784,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,hazard,68.0,0.0353679123739544,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,hazard,69.0,0.0360273771797394,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,hazard,70.0,0.0384783710143199,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,hazard,71.0,0.0411580390364906,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,hazard,72.0,0.0438483758568391,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,hazard,73.0,0.0448974142151408,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,hazard,74.0,0.0474287962146451,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,hazard,75.0,0.0463849500514953,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,hazard,76.0,0.0539622820337949,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,hazard,77.0,0.0553797296268502,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,hazard,78.0,0.0589583036203112,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,hazard,79.0,0.0593563062414425,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,hazard,80.0,0.0635759252243322,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,hazard,81.0,0.0639081006490363,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,hazard,82.0,0.0694333693642608,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,hazard,83.0,0.0724210872979682,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,hazard,84.0,0.0716502000489915,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,hazard,85.0,0.0755672119618171,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,hazard,86.0,0.0764872745087193,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,hazard,87.0,0.0807584119788798,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,hazard,88.0,0.0827341125517088,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,hazard,89.0,0.0825631298520303,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,hazard,90.0,0.0867520852285805,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,hazard,91.0,0.0866494164609987,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,hazard,92.0,0.0841434096372948,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,hazard,93.0,0.0904521175806024,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,hazard,94.0,0.097508210598923,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,hazard,95.0,0.0987191556618847,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,hazard,96.0,0.0972223544759419,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,hazard,97.0,0.1004310208555079,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,hazard,98.0,0.1034535042396109,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,hazard,99.0,0.1000982877243805,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,hazard,100.0,0.1113108506507514,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,conditional_survival_from90,90.0,1.0,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,conditional_survival_from90,91.0,0.9170771348491632,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,conditional_survival_from90,92.0,0.8390909442703065,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,conditional_survival_from90,93.0,0.7661409357016105,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,conditional_survival_from90,94.0,0.6984040112553966,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,conditional_survival_from90,95.0,0.6337518173927943,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,conditional_survival_from90,96.0,0.5749097522817607,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,conditional_survival_from90,97.0,0.5193072071026196,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,conditional_survival_from90,98.0,0.4690780635852531,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,conditional_survival_from90,99.0,0.4231830218197699,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,conditional_survival_from90,100.0,0.3801239420424452,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,conditional_survival_from90,101.0,0.3411557236125621,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,conditional_survival_from90,102.0,0.3052998767213404,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,conditional_survival_from90,103.0,0.2730097130316047,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,conditional_survival_from90,104.0,0.2440806894759825,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,conditional_survival_from90,105.0,0.2175619572007453,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,conditional_survival_from90,106.0,0.193669115655284,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,conditional_survival_from90,107.0,0.1724187494126298,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,conditional_survival_from90,108.0,0.1530756090684444,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,conditional_survival_from90,109.0,0.1352306084879843,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,conditional_survival_from90,110.0,0.1196908635587175,,,,
profile_tau_sd_0.160,profile $\sigma_v=0.160$,tail_metric,100.0,0.3801239420424452,0.0697777216468805,5.447640494284309,146.6296296296309,False
profile_tau_sd_0.160,profile $\sigma_v=0.160$,tail_metric,105.0,0.2175619572007453,0.0052412225309421,41.509772942542206,146.6296296296309,False
profile_tau_sd_0.160,profile $\sigma_v=0.160$,tail_metric,110.0,0.1196908635587175,0.0001578681485223,758.1698061263403,146.6296296296309,False
profile_tau_sd_0.200,profile $\sigma_v=0.200$,hazard,65.0,0.0308921524228504,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,hazard,66.0,0.0325885179737743,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,hazard,67.0,0.0342678638704006,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,hazard,68.0,0.0359067595125267,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,hazard,69.0,0.0385468317002123,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,hazard,70.0,0.0401944633047884,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,hazard,71.0,0.041184506589521,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,hazard,72.0,0.0426584599915063,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,hazard,73.0,0.0463737553590434,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,hazard,74.0,0.0461968356105296,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,hazard,75.0,0.0487820862916439,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,hazard,76.0,0.0490265803444019,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,hazard,77.0,0.0513582916610352,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,hazard,78.0,0.0534596231134701,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,hazard,79.0,0.0554996983712045,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,hazard,80.0,0.05335888813913,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,hazard,81.0,0.0585781592293611,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,hazard,82.0,0.0597377645734061,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,hazard,83.0,0.0599309865146839,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,hazard,84.0,0.0621060038196987,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,hazard,85.0,0.065825730206356,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,hazard,86.0,0.0631798053180417,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,hazard,87.0,0.0672285771623519,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,hazard,88.0,0.0703054974604123,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,hazard,89.0,0.0700789763071078,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,hazard,90.0,0.0714665121444782,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,hazard,91.0,0.0713738015485462,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,hazard,92.0,0.0750840122515283,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,hazard,93.0,0.076402663407532,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,hazard,94.0,0.0741654582314279,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,hazard,95.0,0.0777397820481862,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,hazard,96.0,0.0741340485287048,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,hazard,97.0,0.0805773798647907,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,hazard,98.0,0.0790979468192527,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,hazard,99.0,0.0845400249215829,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,hazard,100.0,0.0872062480299793,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,conditional_survival_from90,90.0,1.0,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,conditional_survival_from90,91.0,0.9306453966246776,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,conditional_survival_from90,92.0,0.8650411512626383,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,conditional_survival_from90,93.0,0.8029711049505804,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,conditional_survival_from90,94.0,0.7434841582499767,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,conditional_survival_from90,95.0,0.688352814659901,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,conditional_survival_from90,96.0,0.6359937097741677,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,conditional_survival_from90,97.0,0.5867526979340604,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,conditional_survival_from90,98.0,0.5415592626817765,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,conditional_survival_from90,99.0,0.4988138276888822,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,conditional_survival_from90,100.0,0.4588622472966618,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,conditional_survival_from90,101.0,0.4221692632762134,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,conditional_survival_from90,102.0,0.3872379748066727,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,conditional_survival_from90,103.0,0.3546087792962945,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,conditional_survival_from90,104.0,0.325108484779707,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,conditional_survival_from90,105.0,0.2971429189025608,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,conditional_survival_from90,106.0,0.271182227410037,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,conditional_survival_from90,107.0,0.2472318142762185,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,conditional_survival_from90,108.0,0.2253132953974353,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,conditional_survival_from90,109.0,0.2060211079227666,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,conditional_survival_from90,110.0,0.1879340066685037,,,,
profile_tau_sd_0.200,profile $\sigma_v=0.200$,tail_metric,100.0,0.4588622472966618,0.0697777216468805,6.576056604696775,163.57142857143006,False
profile_tau_sd_0.200,profile $\sigma_v=0.200$,tail_metric,105.0,0.2971429189025608,0.0052412225309421,56.6934369125416,163.57142857143006,False
profile_tau_sd_0.200,profile $\sigma_v=0.200$,tail_metric,110.0,0.1879340066685037,0.0001578681485223,1190.44917184097,163.57142857143006,False
profile_tau_sd_0.250,profile $\sigma_v=0.250$,hazard,65.0,0.03383507031399,,,,
profile_tau_sd_0.250,profile $\sigma_v=0.250$,hazard,66.0,0.0347723437971142,,,,
profile_tau_sd_0.250,profile $\sigma_v=0.250$,hazard,67.0,0.0371109291187898,,,,
profile_tau_sd_0.250,profile $\sigma_v=0.250$,hazard,68.0,0.0373206335203385,,,,
profile_tau_sd_0.250,profile $\sigma_v=0.250$,hazard,69.0,0.037388800550088,,,,
profile_tau_sd_0.250,profile $\sigma_v=0.250$,hazard,70.0,0.0410096459308034,,,,
