candidate_id,start_name,tau_sd,tau_cv,screen_de_score,search_score,eval_score_mean,eval_score_sd,eval_score_min,eval_score_max,history_start,history_end,history_steps,eta,beta,kappa,epsilon,tau,tau_factor_vs_karin,eta_factor,beta_factor,kappa_factor,epsilon_factor,SWE_Xc,SWE_xc_std_frac,USA_Xc,USA_xc_std_frac,eta_log2,tau_log2,kappa_log2,epsilon_log2,SWE_Xc_log2,SWE_xc_std_log2,USA_Xc_log2,USA_xc_std_log2,best_eval_score,score_ratio_to_best,acceptance_multiplier,strict_accepted
stress_tau_sd_0.025_carry_tau_sd_0.000,carry_tau_sd_0.000,0.025,0.0250039067586724,,0.0342592052061684,0.0163423231831384,0.001891016904532,0.0142196966602882,0.0178472437220012,0.0728657671853461,0.0342592052061684,5,0.5868368257640714,57.87173772073557,0.5,49.718659304628446,98.61640439041228,0.9726549474122854,1.086734862526058,1.0570180405613805,1.0,0.9592641193252642,21.74056340066893,0.1138788634756691,20.854942404177756,0.1479387509248837,0.1199999999999998,-0.0400000000000001,0.0,-0.0600000000000002,0.0500000000000001,-0.8125,-0.0099999999999999,-0.4349999999999999,0.0104153454868315,1.5690620348408515,2.5,True
stress_tau_sd_0.025_figS_tau_spread_constraint_source_data_profile_tau_sd_0.100,figS_tau_spread_constraint_source_data_profile_tau_sd_0.100,0.025,0.0250039067586724,,0.0368874861014923,0.0188217079242951,0.0007565333740888,0.0182377812536455,0.019676356765554,0.0730228932436349,0.0368874861014923,4,0.6882627387524015,68.8214822550701,0.5,52.91905847540383,99.99303809446558,0.9862327044933592,1.274560627319262,1.2570133745218282,1.0,1.0210121257071934,20.818834836715904,0.0763129604480279,21.0,0.088576751910236,0.3499999999999998,-0.0200000000000001,0.0,0.0300000000000001,-0.0124999999999999,-1.39,0.0,-1.1749999999999998,0.0104153454868315,1.8071131627934909,2.5,True
stress_tau_sd_0.025_figS_tau_spread_constraint_source_data_full_fit_02,figS_tau_spread_constraint_source_data_full_fit_02,0.025,0.0250039067586724,,0.0327214270392088,0.0239572301330253,0.0038024555951689,0.0214044091399069,0.0283273434734355,0.0432286297357584,0.0327214270392088,6,0.5787576697695983,57.871737720735574,0.5,52.91905847540383,99.99303809446558,0.9862327044933592,1.0717734625362931,1.0570180405613805,1.0,1.0210121257071934,21.74056340066893,0.0888072891202801,21.0,0.1771535038204721,0.0999999999999999,-0.0200000000000001,0.0,0.0300000000000001,0.0500000000000001,-1.17125,0.0,-0.1749999999999998,0.0104153454868315,2.3001858328478093,2.5,True
stress_tau_sd_0.025_figS_tau_spread_constraint_source_data_profile_tau_sd_0.025,figS_tau_spread_constraint_source_data_profile_tau_sd_0.025,0.025,0.0250039067586724,,0.0347220563095852,0.0241142226586073,0.0014881411829747,0.0224109879069543,0.0251628367756167,0.19330389069991,0.0347220563095852,4,0.5868368257640714,57.87173772073557,0.4204482076268572,49.718659304628446,98.61640439041228,0.9726549474122854,1.086734862526058,1.0570180405613805,0.8408964152537145,0.9592641193252642,21.74056340066893,0.1414213562373095,21.293149075590613,0.1765405992581309,0.1199999999999998,-0.0400000000000001,-0.25,-0.0600000000000002,0.0500000000000001,-0.4999999999999999,0.0199999999999999,-0.18,0.0104153454868315,2.3152590270861046,2.5,True
stress_tau_sd_0.025_joint2019_shared_eta_beta_epsilon_65_100_n100k,joint2019_shared_eta_beta_epsilon_65_100_n100k,0.025,0.0250039067586724,,0.0412310329046567,0.0254706497476384,0.0007771794889341,0.0246103312120952,0.0261219356105327,0.0643476315868851,0.0412310329046567,3,0.5787576697695983,57.871737720735574,0.5,52.91905847540383,99.99303809446558,0.9862327044933592,1.0717734625362931,1.0570180405613805,1.0,1.0210121257071934,21.74056340066893,0.1176906737218767,21.0,0.1771535038204721,0.0999999999999999,-0.0200000000000001,0.0,0.0300000000000001,0.0500000000000001,-0.765,0.0,-0.1749999999999998,0.0104153454868315,2.4454925455753505,2.5,True
stress_tau_sd_0.025_joint2019_tail90_sweden_emphasis,joint2019_tail90_sweden_emphasis,0.025,0.0250039067586724,,0.0347220563095852,0.0257794711842553,0.0013212184228299,0.024560686547934,0.0271835591224654,0.0741727125353679,0.0347220563095852,2,0.5868368257640714,57.87173772073557,0.4204482076268572,49.718659304628446,98.61640439041228,0.9726549474122854,1.086734862526058,1.0570180405613805,0.8408964152537145,0.9592641193252642,21.74056340066893,0.1414213562373095,21.293149075590613,0.1765405992581309,0.1199999999999998,-0.0400000000000001,-0.25,-0.0600000000000002,0.0500000000000001,-0.4999999999999999,0.0199999999999999,-0.18,0.0104153454868315,2.475143164175311,2.5,True
stress_tau_sd_0.025_de_best,de_best,0.025,0.0250039067586724,1.1713637239336423,0.0782303386028887,0.0712269690582293,0.0034881400958765,0.068645143335362,0.0751951479283026,0.1298332097167661,0.0782303386028887,8,0.5162498010641057,53.50152115729968,0.3371361582206417,52.91905847540383,103.63494774626768,1.0221529092782566,0.9560181501187142,0.9771967334666608,0.6742723164412834,1.0210121257071934,20.734331131628565,0.1049050131411526,19.852320980182142,0.1343692492071801,-0.0648900866837492,0.0316110328275427,-0.5685967286506286,0.03,-0.0183678197672163,-0.9309163777467094,-0.0810816418907863,-0.5737969890584333,0.0104153454868315,6.838656398703594,2.5,False
stress_tau_sd_0.025_random_06,random_06,0.025,0.0250039067586724,,11.20397666944094,11.214158377566264,0.0176352856261934,11.203976629870926,11.234521851373298,11.234521851373298,11.20397666944094,2,0.2095641306587241,5.544835014548844,0.2430362363314474,104.76536384888838,26.45889350014114,0.2609644290424879,0.3880817234420816,0.1012755253798875,0.4860724726628948,2.021326719060166,10.959679583670884,0.1304383202013526,16.281889755084944,0.2092422021704333,-1.365567603326349,-1.9380749223501188,-1.0407566613929222,1.0153025319461382,-0.938183707494994,-0.6166322328624902,-0.367121172386299,0.065173858858449,0.0104153454868315,1076.6957650847642,2.5,False
stress_tau_sd_0.025_random_12,random_12,0.025,0.0250039067586724,,11.234521851373298,11.234521851373296,2.1755839288168288e-15,11.234521851373298,11.234521851373298,11.234521851373298,11.234521851373298,1,0.284752792433182,19.03701890529563,0.2766674926860703,114.93990653142238,66.85454686019528,0.6593873114978165,0.5273199859873741,0.3477081078592809,0.5533349853721407,2.2176327712024384,9.667189753583482,0.1766096957602995,10.262804438734214,0.1405539125500911,-0.9232494174594874,-0.6008019692004174,-0.8537749518273235,1.1490204822585377,-1.119220862736123,-0.1794354517965885,-1.032964308739711,-0.5088763859256475,0.0104153454868315,1078.6509065472128,2.5,False
stress_tau_sd_0.025_random_16,random_16,0.025,0.0250039067586724,,11.20397666944094,11.27725473068268,4.714630486681611e-10,11.27725473029952,11.277254731209176,11.203976673027343,11.20397666944094,5,0.3148212370290065,11.244132973563334,0.2686096894476306,89.84593213277853,35.7159290766885,0.352266697742681,0.5830022907944564,0.2053722917545814,0.5372193788952612,1.7334735121122615,13.907300736509836,0.1422453001169668,15.818001844668796,0.1860885218740809,-0.7784265426600315,-1.5052600017531217,-0.8964167474343129,0.7936657919856607,-0.5945468930536781,-0.4916190143219895,-0.408821960119571,-0.1040109287299257,0.0104153454868315,1082.75378334217,2.5,False
stress_tau_sd_0.050_de_best,de_best,0.05,0.0500312662821478,2.1211883604295174,0.0606330075273087,0.0447954827247992,0.008129900748919,0.0357595598656804,0.0515178397065031,0.0836908620213843,0.0606330075273087,4,0.5868368257640714,58.569565958518865,0.5946035575013605,52.47398902409413,99.80553943979284,0.9843834026938472,1.086734862526058,1.0697637617994311,1.189207115002721,1.012425024582175,21.74056340066893,0.0734036756461296,20.49666869109969,0.1401462179626769,0.1199999999999997,-0.0227077616068727,0.25,0.0178150727690729,0.05,-1.4460757878996244,-0.0349998793007728,-0.5130671882026436,0.0104153454868315,4.300911840268335,2.5,False
stress_tau_sd_0.050_figS_tau_spread_constraint_source_data_full_fit_02,figS_tau_spread_constraint_source_data_full_fit_02,0.05,0.0500312662821478,,0.052874719683852,0.0456533521673381,0.003417190032108,0.0433382708204015,0.0495781092189269,0.190751116236351,0.052874719683852,8,0.6882627387524015,68.8214822550701,0.5452538663326288,57.70864247279282,99.99303809446558,0.9862327044933592,1.274560627319262,1.2570133745218282,1.0905077326652577,1.1134216182286865,21.74056340066893,0.1033472499899175,20.550013303841705,0.1624504792712471,0.3499999999999998,-0.0200000000000001,0.125,0.1550000000000001,0.0500000000000001,-0.9525,-0.03125,-0.2999999999999999,0.0104153454868315,4.383277753489701,2.5,False
stress_tau_sd_0.050_carry_tau_sd_0.025,carry_tau_sd_0.025,0.05,0.0500312662821478,,0.0499099502664571,0.0467998284012177,0.0054634802316292,0.0409848855004328,0.0518261310239459,0.0859211376291649,0.0499099502664571,3,0.5868368257640714,57.87173772073557,0.5,49.718659304628446,98.61640439041228,0.9726549474122854,1.086734862526058,1.0570180405613805,1.0,0.9592641193252642,21.74056340066893,0.0957603280698573,20.854942404177756,0.1613283518444253,0.1199999999999998,-0.0400000000000001,0.0,-0.0600000000000002,0.0500000000000001,-1.0625,-0.0099999999999999,-0.3099999999999999,0.0104153454868315,4.493353433199901,2.5,False
stress_tau_sd_0.050_figS_tau_spread_constraint_source_data_profile_tau_sd_0.025,figS_tau_spread_constraint_source_data_profile_tau_sd_0.025,0.05,0.0500312662821478,,0.0572146835148681,0.0523256889829536,0.0022358778412532,0.0497448550452611,0.0536762878473207,0.1442408591360541,0.0572146835148681,7,0.5868368257640714,56.63166571797874,0.5,49.718659304628446,96.50325820000026,0.9518129575890436,1.086734862526058,1.03436832361605,1.0,0.9592641193252642,21.74056340066893,0.1610490331949254,21.293149075590613,0.1248330548901612,0.1199999999999998,-0.07125,0.0,-0.0600000000000002,0.0500000000000001,-0.3124999999999999,0.0199999999999999,-0.6799999999999999,0.0104153454868315,5.023903340423089,2.5,False
stress_tau_sd_0.050_figS_tau_spread_constraint_source_data_profile_tau_sd_0.160,figS_tau_spread_constraint_source_data_profile_tau_sd_0.160,0.05,0.0500312662821478,,0.0606583970431033,0.0567686174532702,0.0038185987498569,0.0526515249564386,0.0601942256760707,0.201913705262645,0.0606583970431033,5,0.5868368257640714,57.87173772073557,0.3855527063519852,49.718659304628446,98.61640439041228,0.9726549474122854,1.086734862526058,1.0570180405613805,0.7711054127039704,0.9592641193252642,19.936184539960905,0.0840896415253714,20.854942404177756,0.1837188935444602,0.1199999999999998,-0.0400000000000001,-0.375,-0.0600000000000002,-0.0749999999999999,-1.25,-0.0099999999999999,-0.1224999999999999,0.0104153454868315,5.450478577503216,2.5,False
stress_tau_sd_0.050_figS_tau_spread_constraint_source_data_profile_tau_sd_0.050,figS_tau_spread_constraint_source_data_profile_tau_sd_0.050,0.05,0.0500312662821478,,0.0661160551311137,0.0605987370799057,0.0022184027048341,0.0587981097572522,0.0630769026019915,0.1484042878267183,0.0661160551311137,4,0.5868368257640714,57.87173772073557,0.3535533905932738,49.718659304628446,98.61640439041228,0.9726549474122854,1.086734862526058,1.0570180405613805,0.7071067811865476,0.9592641193252642,21.74056340066893,0.1,20.854942404177756,0.1479387509248837,0.1199999999999998,-0.0400000000000001,-0.5,-0.0600000000000002,0.0500000000000001,-1.0,-0.0099999999999999,-0.4349999999999999,0.0104153454868315,5.818216703087049,2.5,False
