year,condition,from_t,ref_year,old_fig4_ref_year,sr_baseline_median,sr_baseline_steepness,ref_median,ref_steepness,old_fig4_ref_median,old_fig4_ref_steepness,age_at_survival_75,median_lifespan,age_at_survival_25,iqr,steepness_iqr_absolute,x_relative_to_sr,y_relative_to_sr,x_relative_to_ref_year,y_relative_to_ref_year,x_relative_to_old_fig4_ref,y_relative_to_old_fig4_ref,ggm_a,ggm_b,ggm_c,ggm_m,country_key,country_name,hmd_country_code
1969,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,85.90374596874224,6.3715770222915635,85.23366127898805,6.437940922262204,69.27382086707956,77.84959931310819,84.54602783415483,15.272206967075263,5.097468851813035,0.9200335749548064,0.7809758668003894,0.9062421950893188,0.8000325247547129,0.9133668335364564,0.7917855900457463,,,,,sweden,Sweden,swe
1969,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,85.36953750429483,6.449734255708917,84.68360072965406,6.496256711997274,69.50421180032951,77.69855112118293,84.3102725627325,14.80606076240298,5.247753090307641,0.9182484738209068,0.8040006986996596,0.9101437514203942,0.813638652734048,0.9175159116017,0.8078118404120485,1.6326537049728625e-05,0.1090133215937187,11.316112513160853,0.0005662334080631,sweden,Sweden,swe
1970,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,85.90374596874224,6.3715770222915635,85.23366127898805,6.437940922262204,69.66321695760598,78.46027834154827,85.23852191943128,15.575304961825296,5.037479428740083,0.9272506347038996,0.7717849736247321,0.9133510705120772,0.7906173638199752,0.9205315970732616,0.7824674829370727,,,,,sweden,Sweden,swe
1970,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,85.36953750429483,6.449734255708917,84.68360072965406,6.496256711997274,69.99103176039931,78.28212110931604,84.97837623220674,14.987344471807432,5.223214910191187,0.925145156490512,0.8002412394379643,0.9169795620056834,0.8098341269747527,0.924407092221146,0.8040345604792625,1.6647782554692808e-05,0.1078284471702815,11.242281952712064,0.0005625705837845,sweden,Sweden,swe
1971,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,85.90374596874224,6.3715770222915635,85.23366127898805,6.437940922262204,69.57921548650026,78.34621802002225,85.11162255466053,15.532407068160268,5.044048721889565,0.925902659553096,0.7727914455740129,0.91202330162098,0.791648394776126,0.9191933896113916,0.7834878857690971,,,,,sweden,Sweden,swe
1971,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,85.36953750429483,6.449734255708917,84.68360072965406,6.496256711997274,69.76383797623606,78.14781892694225,84.91351865663832,15.149680680402255,5.158380600591462,0.923557961205452,0.7903080681700241,0.9154063757579892,0.799781881869873,0.9228211631721142,0.7940543037754304,1.8470635679092285e-05,0.1065128134001801,11.170747461218197,0.0005337082784656,sweden,Sweden,swe
1972,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,85.90374596874224,6.3715770222915635,85.23366127898805,6.437940922262204,69.66328550222661,78.34987241281542,85.18222803955788,15.51894253733127,5.048660514358018,0.9259458474961996,0.7734980116610765,0.912065842173222,0.7923722018418365,0.9192362646062976,0.7842042316511331,,,,,sweden,Sweden,swe
1972,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,85.36953750429483,6.449734255708917,84.68360072965406,6.496256711997274,69.98108978514267,78.297598171356,84.9946193610479,15.013529575905224,5.215135972890314,0.9253280658033932,0.7990034770808425,0.9171608569089056,0.8085815269480583,0.9245898556122468,0.8027909308539195,1.7277607165282018e-05,0.1072094755881146,11.34249695053433,0.0005775595369749,sweden,Sweden,swe
1973,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,85.90374596874224,6.3715770222915635,85.23366127898805,6.437940922262204,69.66129032258064,78.41925287356321,85.21716892452308,15.55587860194244,5.04113299417052,0.9267657920289528,0.7723447311263268,0.9128734956691829,0.7911907800115483,0.9200502676622112,0.7830349882115936,,,,,sweden,Sweden,swe
1973,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,85.36953750429483,6.449734255708917,84.68360072965406,6.496256711997274,70.00270639865766,78.28571033756302,84.96566151916547,14.9629551205078,5.231968532089417,0.9251875743131412,0.8015823692512798,0.917021605436536,0.8111913335744637,0.9244494762035944,0.8053820475454777,1.664567389217785e-05,0.1077965871078127,11.309459922102752,0.0005651063528428,sweden,Sweden,swe
1974,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,85.90374596874224,6.3715770222915635,85.23366127898805,6.437940922262204,69.73071216617211,78.49670014347203,85.34012309495897,15.609410928786858,5.028806051784344,0.9276810708387784,0.7704561380235718,0.913775054373468,0.7892561031893033,0.9209589141845672,0.7811202545203367,,,,,sweden,Sweden,swe
1974,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,85.36953750429483,6.449734255708917,84.68360072965406,6.496256711997274,69.89352497858305,78.30519396660652,85.07683621204606,15.183311233463016,5.157319952318901,0.925417833595657,0.7901455677746094,0.9172498323850834,0.7996174335018458,0.9246795517893704,0.7938910330920841,1.8845084718626167e-05,0.1059316098180861,11.266061649518296,0.0005000141946333,sweden,Sweden,swe
1975,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,85.90374596874224,6.3715770222915635,85.23366127898805,6.437940922262204,69.66168610301264,78.50663015278178,85.29960200471699,15.637915901704346,5.020274481986791,0.9277984245829876,0.7691490284930363,0.913890648975284,0.7879170987689369,0.9210754175608244,0.7797950528913421,,,,,sweden,Sweden,swe
1975,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,85.36953750429483,6.449734255708917,84.68360072965406,6.496256711997274,69.9754873089926,78.34839169074195,85.0897868476385,15.11429953864591,5.18372627791398,0.925928348189398,0.7941912429165565,0.9177558410317068,0.803711606152712,0.9251896591036938,0.7979558856319031,1.809947914992987e-05,0.1064537983468034,11.3004362662589,0.0005683477890908,sweden,Sweden,swe
1976,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,85.90374596874224,6.3715770222915635,85.23366127898805,6.437940922262204,69.66170585292646,78.48085167190627,85.22950935904709,15.567803506120626,5.041228304368744,0.9274937721746764,0.7723593334646316,0.9135905633319304,0.7912057386627409,0.9207729727228496,0.7830497926652805,,,,,sweden,Sweden,swe
1976,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,85.36953750429483,6.449734255708917,84.68360072965406,6.496256711997274,70.01418780068242,78.3042918557584,84.9705022456396,14.956314444957172,5.235533937450766,0.9254071723684196,0.8021286198755644,0.9172392652568724,0.8117441323751574,0.9246688990674696,0.8059308875189295,1.6978786750926454e-05,0.107424604049989,11.436824570377413,0.0005910086961883,sweden,Sweden,swe
