scenario,year,age,survival,survival low,survival high
linear,2020,75,0.787463,0.773298,0.798188
linear,2020,76,0.764237,0.749535,0.775753
linear,2020,77,0.738742,0.723452,0.751009
linear,2020,78,0.711505,0.694872,0.724329
linear,2020,79,0.681925,0.664398,0.695135
linear,2020,80,0.650337,0.631937,0.66401
linear,2020,81,0.61648,0.59776,0.630787
linear,2020,82,0.580289,0.56146,0.59538
linear,2020,83,0.541952,0.523357,0.557978
linear,2020,84,0.50268,0.48407,0.518639
linear,2020,85,0.462294,0.443756,0.47786
linear,2020,86,0.420862,0.402373,0.436467
linear,2020,87,0.379205,0.36121,0.394431
linear,2020,88,0.337471,0.320555,0.352675
linear,2020,89,0.297001,0.280935,0.311576
linear,2020,90,0.257659,0.242776,0.271317
linear,2020,91,0.220308,0.206767,0.232795
linear,2020,92,0.185613,0.172688,0.19687
linear,2020,93,0.153674,0.142176,0.163462
linear,2020,94,0.124809,0.11492,0.133436
linear,2020,95,0.099291,0.09087,0.106639
linear,2020,96,0.077111,0.070488,0.083287
linear,2020,97,0.058773,0.053208,0.063542
linear,2020,98,0.04337,0.039273,0.047234
linear,2020,99,0.031292,0.028265,0.034262
linear,2020,100,0.022005,0.019606,0.024236
linear,2020,101,0.014869,0.013233,0.016552
linear,2020,102,0.009823,0.008654,0.010997
linear,2020,103,0.006266,0.005466,0.007067
linear,2020,104,0.003826,0.00338,0.004312
linear,2020,105,0.002286,0.001958,0.002552
linear,2020,106,0.001308,0.001101,0.001483
linear,2020,107,0.000708,0.000594,0.000793
linear,2020,108,0.000361,0.000304,0.00043
linear,2020,109,0.000199,0.000135,0.000206
linear,2020,110,0.00011,6.1e-05,0.00011
linear,2020,111,4.6e-05,3.1e-05,4.6e-05
linear,2020,112,1.9e-05,1.1e-05,1.9e-05
linear,2020,113,8e-06,4e-06,8e-06
linear,2020,114,3e-06,1e-06,3e-06
linear,2020,115,0.0,0.0,0.0
linear,2020,116,0.0,0.0,0.0
linear,2020,117,0.0,0.0,0.0
linear,2020,118,0.0,0.0,0.0
linear,2020,119,0.0,0.0,0.0
linear,2020,120,0.0,0.0,0.0
linear,2030,0,1.0,1.0,1.0
linear,2030,1,0.999653,0.999603,0.999664
linear,2030,2,0.999264,0.999226,0.999303
linear,2030,3,0.998924,0.998837,0.998986
linear,2030,4,0.998551,0.998456,0.998645
linear,2030,5,0.998201,0.998088,0.998306
linear,2030,6,0.997842,0.997679,0.997921
linear,2030,7,0.997484,0.997301,0.997567
linear,2030,8,0.997116,0.996954,0.997233
linear,2030,9,0.996788,0.99654,0.996894
linear,2030,10,0.996411,0.996175,0.996559
linear,2030,11,0.996036,0.995831,0.996262
linear,2030,12,0.995673,0.995459,0.995924
linear,2030,13,0.99532,0.995084,0.995573
linear,2030,14,0.994934,0.994731,0.995251
linear,2030,15,0.994549,0.994362,0.994923
linear,2030,16,0.994179,0.993992,0.994588
linear,2030,17,0.993807,0.993635,0.994259
linear,2030,18,0.993468,0.99329,0.993894
linear,2030,19,0.993107,0.99291,0.993561
linear,2030,20,0.99275,0.992511,0.993244
linear,2030,21,0.992399,0.992114,0.992897
linear,2030,22,0.992027,0.991754,0.99255
linear,2030,23,0.991699,0.991379,0.992186
linear,2030,24,0.991328,0.990994,0.991827
linear,2030,25,0.990948,0.99055,0.991489
linear,2030,26,0.990581,0.99015,0.991165
linear,2030,27,0.990228,0.989747,0.990772
linear,2030,28,0.989837,0.989366,0.990439
linear,2030,29,0.989463,0.988962,0.99009
linear,2030,30,0.989062,0.988576,0.989729
linear,2030,31,0.988697,0.988139,0.989386
linear,2030,32,0.988297,0.987727,0.989011
linear,2030,33,0.987897,0.987279,0.988622
linear,2030,34,0.987464,0.986825,0.988252
linear,2030,35,0.987045,0.986373,0.987865
linear,2030,36,0.986618,0.985943,0.987474
linear,2030,37,0.986174,0.98544,0.987106
linear,2030,38,0.985742,0.984909,0.98667
linear,2030,39,0.985249,0.984389,0.9862
linear,2030,40,0.984746,0.98383,0.985782
linear,2030,41,0.984273,0.983276,0.98529
linear,2030,42,0.983721,0.982701,0.984753
linear,2030,43,0.983142,0.98209,0.984219
linear,2030,44,0.982499,0.981402,0.983649
linear,2030,45,0.981897,0.980719,0.983024
linear,2030,46,0.981221,0.979932,0.982367
linear,2030,47,0.980468,0.979114,0.981632
linear,2030,48,0.97966,0.978194,0.980843
linear,2030,49,0.978768,0.977231,0.979989
linear,2030,50,0.977793,0.976178,0.979049
linear,2030,51,0.976769,0.975005,0.977995
linear,2030,52,0.975578,0.973701,0.976834
linear,2030,53,0.974249,0.972222,0.975618
linear,2030,54,0.972834,0.970617,0.974241
linear,2030,55,0.971263,0.968815,0.972775
linear,2030,56,0.969421,0.96685,0.971027
linear,2030,57,0.967365,0.964634,0.969087
linear,2030,58,0.965072,0.962075,0.966879
linear,2030,59,0.962433,0.959242,0.964353
linear,2030,60,0.95949,0.956005,0.961603
linear,2030,61,0.956175,0.952339,0.958372
linear,2030,62,0.952433,0.948273,0.954682
linear,2030,63,0.948142,0.943601,0.950641
linear,2030,64,0.943315,0.938329,0.945771
linear,2030,65,0.937793,0.932214,0.940402
linear,2030,66,0.931445,0.925318,0.934229
linear,2030,67,0.924371,0.917427,0.92715
linear,2030,68,0.916178,0.908582,0.919128
linear,2030,69,0.907108,0.898653,0.910205
linear,2030,70,0.896746,0.88744,0.90002
linear,2030,71,0.885212,0.874852,0.888423
linear,2030,72,0.872146,0.860904,0.875531
linear,2030,73,0.857438,0.84509,0.860958
linear,2030,74,0.840918,0.827653,0.844864
linear,2030,75,0.82256,0.808109,0.826606
linear,2030,76,0.802397,0.786485,0.806377
linear,2030,77,0.779929,0.762619,0.783995
linear,2030,78,0.755542,0.736669,0.759404
linear,2030,79,0.72836,0.708695,0.732405
linear,2030,80,0.698912,0.678486,0.702958
linear,2030,81,0.667137,0.645364,0.671222
linear,2030,82,0.632928,0.610626,0.637435
linear,2030,83,0.596366,0.573516,0.60093
linear,2030,84,0.557935,0.534477,0.56246
linear,2030,85,0.518001,0.494169,0.522691
linear,2030,86,0.47648,0.452858,0.481294
linear,2030,87,0.434056,0.410394,0.438931
linear,2030,88,0.391032,0.368052,0.396362
linear,2030,89,0.347854,0.326215,0.353681
linear,2030,90,0.305941,0.285293,0.311468
linear,2030,91,0.26547,0.24576,0.270662
linear,2030,92,0.226512,0.208509,0.231226
linear,2030,93,0.189872,0.173728,0.19428
linear,2030,94,0.156594,0.142537,0.160422
linear,2030,95,0.127105,0.114483,0.130001
linear,2030,96,0.100823,0.089876,0.103135
linear,2030,97,0.078177,0.068853,0.079989
linear,2030,98,0.059294,0.051584,0.060554
linear,2030,99,0.043631,0.037558,0.044563
linear,2030,100,0.031102,0.026714,0.031877
linear,2030,101,0.021714,0.018448,0.022194
linear,2030,102,0.014611,0.012354,0.014874
linear,2030,103,0.009466,0.008028,0.009704
linear,2030,104,0.005954,0.004987,0.006041
linear,2030,105,0.003636,0.003,0.003685
linear,2030,106,0.002102,0.001732,0.002106
linear,2030,107,0.001155,0.000937,0.001168
linear,2030,108,0.000621,0.000484,0.000639
linear,2030,109,0.000324,0.000241,0.000324
linear,2030,110,0.000147,0.000126,0.000151
linear,2030,111,7.1e-05,6.1e-05,7.1e-05
linear,2030,112,3.2e-05,2.4e-05,3.2e-05
linear,2030,113,1.3e-05,7e-06,1.3e-05
linear,2030,114,4e-06,2e-06,4e-06
linear,2030,115,2e-06,0.0,3e-06
linear,2030,116,0.0,0.0,1e-06
linear,2030,117,0.0,0.0,0.0
linear,2030,118,0.0,0.0,0.0
linear,2030,119,0.0,0.0,0.0
linear,2030,120,0.0,0.0,0.0
linear,2040,0,1.0,1.0,1.0
linear,2040,1,0.999674,0.999631,0.999717
linear,2040,2,0.999354,0.999288,0.999422
linear,2040,3,0.999036,0.998961,0.999112
linear,2040,4,0.998697,0.998606,0.998801
linear,2040,5,0.998347,0.998237,0.998492
linear,2040,6,0.998003,0.997869,0.99814
linear,2040,7,0.997674,0.997536,0.997842
linear,2040,8,0.997343,0.997195,0.99755
linear,2040,9,0.997002,0.996817,0.997248
linear,2040,10,0.996693,0.996438,0.996926
linear,2040,11,0.996374,0.996072,0.996599
linear,2040,12,0.996019,0.995729,0.996325
linear,2040,13,0.995707,0.995361,0.99602
linear,2040,14,0.995371,0.995006,0.995701
linear,2040,15,0.995018,0.994635,0.995357
linear,2040,16,0.994696,0.994303,0.995037
linear,2040,17,0.994345,0.993947,0.994752
linear,2040,18,0.994045,0.993614,0.994441
linear,2040,19,0.99368,0.993258,0.994133
linear,2040,20,0.993344,0.992945,0.993822
linear,2040,21,0.992998,0.992599,0.993514
linear,2040,22,0.992669,0.992225,0.993202
linear,2040,23,0.992303,0.991837,0.992892
linear,2040,24,0.991972,0.991481,0.99259
linear,2040,25,0.991639,0.991134,0.992264
linear,2040,26,0.991302,0.990797,0.991966
linear,2040,27,0.990958,0.990458,0.991615
linear,2040,28,0.990624,0.990096,0.991277
linear,2040,29,0.990259,0.989681,0.99099
linear,2040,30,0.989895,0.989311,0.990647
linear,2040,31,0.989548,0.988938,0.990279
linear,2040,32,0.989176,0.988582,0.989933
linear,2040,33,0.988824,0.988194,0.989631
linear,2040,34,0.988437,0.987795,0.989295
linear,2040,35,0.988049,0.987375,0.988942
linear,2040,36,0.987664,0.986981,0.988591
linear,2040,37,0.987267,0.986569,0.98821
linear,2040,38,0.986874,0.986143,0.987812
linear,2040,39,0.986445,0.985687,0.987402
linear,2040,40,0.986035,0.985209,0.986985
linear,2040,41,0.985581,0.984728,0.986592
linear,2040,42,0.985129,0.984211,0.986168
linear,2040,43,0.9847,0.983665,0.985714
linear,2040,44,0.984215,0.983097,0.985243
linear,2040,45,0.983701,0.98253,0.984709
linear,2040,46,0.983171,0.981938,0.984166
linear,2040,47,0.982537,0.981225,0.983566
linear,2040,48,0.981838,0.980499,0.982916
linear,2040,49,0.981142,0.979727,0.982225
linear,2040,50,0.980445,0.978863,0.981476
linear,2040,51,0.979624,0.977871,0.980659
linear,2040,52,0.978677,0.976816,0.979749
linear,2040,53,0.977673,0.975654,0.978728
linear,2040,54,0.976572,0.974364,0.977638
linear,2040,55,0.975345,0.972958,0.976389
linear,2040,56,0.973964,0.971404,0.974994
linear,2040,57,0.97242,0.969591,0.973454
linear,2040,58,0.970647,0.967566,0.97171
linear,2040,59,0.968668,0.965321,0.969749
linear,2040,60,0.966327,0.962689,0.967505
linear,2040,61,0.963789,0.959719,0.964953
linear,2040,62,0.960763,0.956375,0.961927
linear,2040,63,0.957404,0.952591,0.958672
linear,2040,64,0.953634,0.948181,0.954784
linear,2040,65,0.949194,0.943288,0.950413
linear,2040,66,0.944156,0.937697,0.945322
linear,2040,67,0.938267,0.931261,0.939732
linear,2040,68,0.931828,0.923958,0.933082
linear,2040,69,0.924372,0.915787,0.925679
linear,2040,70,0.916013,0.906198,0.917124
linear,2040,71,0.906138,0.895387,0.90741
linear,2040,72,0.895039,0.88329,0.896413
linear,2040,73,0.882475,0.869624,0.883735
linear,2040,74,0.868323,0.854298,0.86962
linear,2040,75,0.852243,0.837117,0.85359
linear,2040,76,0.834342,0.818118,0.83586
linear,2040,77,0.814216,0.796681,0.815825
linear,2040,78,0.792219,0.773517,0.793545
linear,2040,79,0.767729,0.748039,0.769009
linear,2040,80,0.740914,0.720102,0.742047
linear,2040,81,0.711584,0.68925,0.712674
linear,2040,82,0.679963,0.656022,0.680928
linear,2040,83,0.645834,0.62066,0.646699
linear,2040,84,0.60922,0.583183,0.60973
linear,2040,85,0.570452,0.543649,0.570706
linear,2040,86,0.52949,0.502631,0.529614
linear,2040,87,0.487055,0.459987,0.487296
linear,2040,88,0.443525,0.4161,0.443714
linear,2040,89,0.399105,0.372282,0.399289
linear,2040,90,0.355172,0.328915,0.355254
linear,2040,91,0.312045,0.286824,0.312045
linear,2040,92,0.269812,0.246248,0.269812
linear,2040,93,0.229549,0.208091,0.229884
linear,2040,94,0.192072,0.172852,0.192318
linear,2040,95,0.157499,0.140824,0.158008
linear,2040,96,0.126751,0.11237,0.126968
linear,2040,97,0.099681,0.087629,0.099896
linear,2040,98,0.076818,0.066583,0.076818
linear,2040,99,0.057465,0.049513,0.057555
linear,2040,100,0.041578,0.035736,0.042066
linear,2040,101,0.029486,0.024989,0.029756
linear,2040,102,0.0202,0.017004,0.020437
linear,2040,103,0.013437,0.011004,0.013464
linear,2040,104,0.008597,0.00689,0.008597
linear,2040,105,0.005245,0.00418,0.005328
linear,2040,106,0.003102,0.002522,0.003181
linear,2040,107,0.001739,0.001401,0.001828
linear,2040,108,0.000966,0.000762,0.000971
linear,2040,109,0.00052,0.000406,0.00052
linear,2040,110,0.000241,0.000197,0.000241
linear,2040,111,0.00012,9.2e-05,0.00012
linear,2040,112,6e-05,3.9e-05,6e-05
linear,2040,113,3.6e-05,1e-05,3.6e-05
linear,2040,114,1.3e-05,4e-06,1.4e-05
linear,2040,115,8e-06,1e-06,8e-06
linear,2040,116,2e-06,1e-06,2e-06
linear,2040,117,0.0,0.0,0.0
linear,2040,118,0.0,0.0,0.0
linear,2040,119,0.0,0.0,0.0
linear,2040,120,0.0,0.0,0.0
linear,2050,0,1.0,1.0,1.0
linear,2050,1,0.999701,0.999685,0.999719
linear,2050,2,0.999423,0.999378,0.999435
linear,2050,3,0.999122,0.99904,0.999148
linear,2050,4,0.998783,0.998688,0.998861
linear,2050,5,0.998483,0.998355,0.998566
linear,2050,6,0.998159,0.998061,0.998296
linear,2050,7,0.997843,0.997742,0.998003
linear,2050,8,0.997512,0.997378,0.997733
linear,2050,9,0.997206,0.997051,0.997436
linear,2050,10,0.996895,0.996708,0.997154
linear,2050,11,0.996578,0.996388,0.996876
linear,2050,12,0.996255,0.996052,0.996604
linear,2050,13,0.995904,0.99571,0.996323
linear,2050,14,0.995612,0.995383,0.996001
linear,2050,15,0.995294,0.995068,0.995699
linear,2050,16,0.994953,0.994755,0.995389
linear,2050,17,0.994653,0.994416,0.995073
linear,2050,18,0.994324,0.994092,0.994738
linear,2050,19,0.994019,0.993765,0.994447
linear,2050,20,0.993695,0.99345,0.994142
linear,2050,21,0.993386,0.99314,0.993822
linear,2050,22,0.993053,0.992805,0.993547
linear,2050,23,0.992762,0.99245,0.993226
linear,2050,24,0.992447,0.992099,0.992964
linear,2050,25,0.992132,0.991781,0.992627
linear,2050,26,0.991813,0.991469,0.99231
linear,2050,27,0.99148,0.991093,0.992024
linear,2050,28,0.991172,0.990743,0.991715
linear,2050,29,0.990825,0.990393,0.991394
linear,2050,30,0.990512,0.990041,0.991096
linear,2050,31,0.990167,0.989711,0.99078
linear,2050,32,0.989836,0.989376,0.990432
linear,2050,33,0.989505,0.98903,0.990118
linear,2050,34,0.989167,0.988694,0.989796
linear,2050,35,0.988862,0.988368,0.989468
linear,2050,36,0.988515,0.987964,0.989155
linear,2050,37,0.988166,0.987595,0.988815
linear,2050,38,0.987801,0.987206,0.988452
linear,2050,39,0.987461,0.986786,0.988092
linear,2050,40,0.987055,0.986406,0.987675
linear,2050,41,0.986693,0.985971,0.987293
linear,2050,42,0.986269,0.985543,0.986901
linear,2050,43,0.985865,0.985089,0.986523
linear,2050,44,0.985416,0.9846,0.986149
linear,2050,45,0.984941,0.984091,0.985707
linear,2050,46,0.984484,0.983525,0.985244
linear,2050,47,0.983996,0.982915,0.984777
linear,2050,48,0.983461,0.982318,0.984252
linear,2050,49,0.982904,0.981669,0.983691
linear,2050,50,0.982314,0.980892,0.983095
linear,2050,51,0.981612,0.980101,0.982427
linear,2050,52,0.980833,0.979268,0.98175
linear,2050,53,0.980032,0.978332,0.980956
linear,2050,54,0.979146,0.97729,0.980141
linear,2050,55,0.978166,0.976153,0.979086
linear,2050,56,0.977105,0.974858,0.977969
linear,2050,57,0.975887,0.97346,0.976818
linear,2050,58,0.974443,0.971825,0.975496
linear,2050,59,0.972825,0.969991,0.973905
linear,2050,60,0.971001,0.968004,0.972116
linear,2050,61,0.968974,0.9656,0.970075
linear,2050,62,0.966624,0.962855,0.967717
linear,2050,63,0.963926,0.95969,0.965044
linear,2050,64,0.96093,0.956174,0.962101
linear,2050,65,0.957423,0.952095,0.958637
linear,2050,66,0.953425,0.947523,0.954489
linear,2050,67,0.948699,0.942064,0.949789
linear,2050,68,0.943337,0.936014,0.944326
linear,2050,69,0.937256,0.929078,0.938158
linear,2050,70,0.930117,0.921292,0.931107
linear,2050,71,0.921993,0.912121,0.923093
linear,2050,72,0.912961,0.901855,0.91395
linear,2050,73,0.902384,0.89032,0.903375
linear,2050,74,0.890585,0.877163,0.891408
linear,2050,75,0.876873,0.862266,0.877655
linear,2050,76,0.861327,0.845248,0.862193
linear,2050,77,0.843854,0.826094,0.844647
linear,2050,78,0.824242,0.804837,0.825048
linear,2050,79,0.802695,0.781239,0.803305
linear,2050,80,0.778544,0.755345,0.779165
linear,2050,81,0.751806,0.72716,0.752222
linear,2050,82,0.722189,0.696146,0.72301
linear,2050,83,0.689988,0.662314,0.690561
linear,2050,84,0.655129,0.626478,0.655695
linear,2050,85,0.617918,0.588099,0.61846
linear,2050,86,0.578507,0.547775,0.578582
linear,2050,87,0.536671,0.505621,0.53698
linear,2050,88,0.492846,0.461977,0.493552
linear,2050,89,0.448418,0.417089,0.449035
linear,2050,90,0.403315,0.372808,0.403422
linear,2050,91,0.358169,0.328613,0.358305
linear,2050,92,0.313541,0.285334,0.313541
linear,2050,93,0.270207,0.244394,0.270207
linear,2050,94,0.228829,0.205762,0.228871
linear,2050,95,0.19054,0.169886,0.19054
linear,2050,96,0.155387,0.137399,0.155387
linear,2050,97,0.124425,0.108812,0.124425
linear,2050,98,0.097141,0.08409,0.097141
linear,2050,99,0.074052,0.06335,0.074052
linear,2050,100,0.054828,0.04637,0.054828
linear,2050,101,0.039615,0.033013,0.039615
linear,2050,102,0.027628,0.022916,0.027651
linear,2050,103,0.018712,0.015348,0.018712
linear,2050,104,0.012272,0.009823,0.012272
linear,2050,105,0.007775,0.006087,0.007775
linear,2050,106,0.004729,0.003609,0.004729
linear,2050,107,0.002772,0.002097,0.002772
linear,2050,108,0.001525,0.001136,0.001525
linear,2050,109,0.000798,0.000603,0.000798
linear,2050,110,0.000398,0.000278,0.000398
linear,2050,111,0.000186,0.000135,0.000186
linear,2050,112,8.7e-05,6.2e-05,8.7e-05
linear,2050,113,3.1e-05,1.7e-05,3.1e-05
linear,2050,114,1e-05,5e-06,1e-05
linear,2050,115,8e-06,2e-06,8e-06
linear,2050,116,3e-06,0.0,3e-06
linear,2050,117,2e-06,0.0,2e-06
linear,2050,118,1e-06,0.0,1e-06
linear,2050,119,0.0,0.0,0.0
linear,2050,120,0.0,0.0,0.0
linear,2060,0,1.0,1.0,1.0
linear,2060,1,0.999689,0.999689,0.999721
linear,2060,2,0.999387,0.999383,0.999432
linear,2060,3,0.999111,0.999077,0.999166
linear,2060,4,0.998874,0.998754,0.998881
linear,2060,5,0.998591,0.998462,0.998591
linear,2060,6,0.998315,0.998174,0.99836
linear,2060,7,0.998031,0.997863,0.998072
linear,2060,8,0.997746,0.997554,0.997797
linear,2060,9,0.997456,0.997256,0.997522
linear,2060,10,0.997129,0.996974,0.997247
linear,2060,11,0.996834,0.996679,0.996976
linear,2060,12,0.996542,0.996386,0.996709
linear,2060,13,0.996226,0.996093,0.996469
linear,2060,14,0.995927,0.995784,0.996194
linear,2060,15,0.995598,0.995483,0.995905
linear,2060,16,0.99534,0.995205,0.995577
linear,2060,17,0.995044,0.994898,0.995303
linear,2060,18,0.994737,0.994585,0.995006
linear,2060,19,0.994487,0.994298,0.99476
linear,2060,20,0.994204,0.994012,0.994479
linear,2060,21,0.99392,0.993689,0.994185
linear,2060,22,0.993666,0.993381,0.99392
linear,2060,23,0.993376,0.993035,0.993658
linear,2060,24,0.993073,0.992732,0.993362
linear,2060,25,0.99277,0.992433,0.993065
linear,2060,26,0.992442,0.992154,0.992793
linear,2060,27,0.992145,0.991843,0.99253
linear,2060,28,0.991822,0.991534,0.99223
linear,2060,29,0.991535,0.991193,0.991963
linear,2060,30,0.991238,0.990851,0.991692
linear,2060,31,0.990904,0.990525,0.991419
linear,2060,32,0.990599,0.990214,0.991151
linear,2060,33,0.990292,0.989848,0.990852
linear,2060,34,0.989982,0.989512,0.990537
linear,2060,35,0.989663,0.989162,0.990229
linear,2060,36,0.98934,0.988837,0.989911
linear,2060,37,0.988999,0.98846,0.9896
linear,2060,38,0.988672,0.98811,0.989282
linear,2060,39,0.988316,0.987775,0.988983
linear,2060,40,0.987968,0.987439,0.988668
linear,2060,41,0.987604,0.987043,0.98833
linear,2060,42,0.987218,0.986658,0.987969
linear,2060,43,0.986843,0.986255,0.987598
linear,2060,44,0.986479,0.985809,0.987209
linear,2060,45,0.986089,0.985395,0.986867
linear,2060,46,0.985654,0.984909,0.986485
linear,2060,47,0.985205,0.984461,0.986062
linear,2060,48,0.984761,0.983915,0.985648
linear,2060,49,0.984315,0.983342,0.985152
linear,2060,50,0.983787,0.982744,0.984678
linear,2060,51,0.983237,0.982154,0.984108
linear,2060,52,0.982619,0.981535,0.983532
linear,2060,53,0.981976,0.980734,0.982885
linear,2060,54,0.981295,0.979904,0.982181
linear,2060,55,0.98052,0.978951,0.981389
linear,2060,56,0.97969,0.977888,0.980536
linear,2060,57,0.978627,0.976748,0.979559
linear,2060,58,0.977547,0.975501,0.978475
linear,2060,59,0.976298,0.974046,0.977264
linear,2060,60,0.974937,0.972331,0.975817
linear,2060,61,0.973368,0.970434,0.974169
linear,2060,62,0.971452,0.968277,0.972358
linear,2060,63,0.969343,0.965812,0.970293
linear,2060,64,0.966904,0.962936,0.96786
linear,2060,65,0.96418,0.959626,0.965047
linear,2060,66,0.960908,0.955731,0.961826
linear,2060,67,0.957174,0.951327,0.958101
linear,2060,68,0.952828,0.94627,0.953714
linear,2060,69,0.94775,0.940387,0.948718
linear,2060,70,0.94199,0.933806,0.94296
linear,2060,71,0.935225,0.926196,0.936298
linear,2060,72,0.927502,0.917451,0.928663
linear,2060,73,0.918526,0.907382,0.919969
linear,2060,74,0.908326,0.895861,0.909998
linear,2060,75,0.896839,0.882831,0.898446
linear,2060,76,0.883515,0.868101,0.885133
linear,2060,77,0.868467,0.851435,0.869933
linear,2060,78,0.851129,0.832529,0.853026
linear,2060,79,0.831835,0.811496,0.833745
linear,2060,80,0.810364,0.78795,0.812058
linear,2060,81,0.785995,0.761994,0.787782
linear,2060,82,0.759159,0.732903,0.760608
linear,2060,83,0.729281,0.701571,0.730734
linear,2060,84,0.696814,0.667406,0.698095
linear,2060,85,0.661674,0.630959,0.66266
linear,2060,86,0.623662,0.591885,0.624316
linear,2060,87,0.58319,0.550015,0.583826
linear,2060,88,0.540358,0.506497,0.541009
linear,2060,89,0.495576,0.461352,0.496104
linear,2060,90,0.449568,0.41596,0.450106
linear,2060,91,0.402982,0.370243,0.403447
linear,2060,92,0.356675,0.325135,0.356789
linear,2060,93,0.31084,0.281151,0.31146
linear,2060,94,0.266605,0.238961,0.267344
linear,2060,95,0.224838,0.199898,0.22544
linear,2060,96,0.185909,0.163873,0.186307
linear,2060,97,0.150822,0.131706,0.151077
linear,2060,98,0.119405,0.102914,0.119709
linear,2060,99,0.092586,0.078379,0.092586
linear,2060,100,0.069905,0.058494,0.069905
linear,2060,101,0.05098,0.042331,0.051084
linear,2060,102,0.036368,0.029478,0.036533
linear,2060,103,0.025076,0.019975,0.025229
linear,2060,104,0.016757,0.013165,0.016786
linear,2060,105,0.010668,0.008237,0.010668
linear,2060,106,0.006573,0.00502,0.006573
linear,2060,107,0.003867,0.002856,0.003867
linear,2060,108,0.00226,0.001569,0.00226
linear,2060,109,0.001202,0.000867,0.001202
linear,2060,110,0.000648,0.000435,0.000648
linear,2060,111,0.000327,0.000202,0.000327
linear,2060,112,0.000157,9.3e-05,0.000157
linear,2060,113,7.2e-05,4.6e-05,7.2e-05
linear,2060,114,2.6e-05,2.1e-05,2.6e-05
linear,2060,115,6e-06,6e-06,1e-05
linear,2060,116,2e-06,2e-06,4e-06
linear,2060,117,1e-06,0.0,2e-06
linear,2060,118,0.0,0.0,0.0
linear,2060,119,0.0,0.0,0.0
linear,2060,120,0.0,0.0,0.0
linear,2070,0,1.0,1.0,1.0
linear,2070,1,0.999725,0.999697,0.999744
linear,2070,2,0.999447,0.999432,0.999459
linear,2070,3,0.999177,0.999114,0.999207
linear,2070,4,0.998921,0.998811,0.998953
linear,2070,5,0.998621,0.998527,0.998711
linear,2070,6,0.998347,0.998246,0.998426
linear,2070,7,0.998073,0.997948,0.998192
linear,2070,8,0.99782,0.997673,0.99793
linear,2070,9,0.997542,0.997407,0.997694
linear,2070,10,0.997279,0.997118,0.997432
linear,2070,11,0.997037,0.996832,0.997154
linear,2070,12,0.99676,0.996546,0.996919
linear,2070,13,0.996484,0.996268,0.996657
linear,2070,14,0.996184,0.995963,0.996396
linear,2070,15,0.995898,0.995669,0.996125
linear,2070,16,0.995663,0.995353,0.995878
linear,2070,17,0.995373,0.995034,0.995618
linear,2070,18,0.995106,0.99473,0.995404
linear,2070,19,0.99484,0.994447,0.995152
linear,2070,20,0.994566,0.994126,0.994889
linear,2070,21,0.99428,0.993842,0.994653
linear,2070,22,0.994041,0.993532,0.994416
linear,2070,23,0.993791,0.993228,0.994146
linear,2070,24,0.993511,0.992959,0.993887
linear,2070,25,0.993257,0.992673,0.993633
linear,2070,26,0.992991,0.99239,0.99337
linear,2070,27,0.992738,0.992125,0.993112
linear,2070,28,0.992448,0.991832,0.992858
linear,2070,29,0.992163,0.991515,0.99259
linear,2070,30,0.991905,0.991214,0.992355
linear,2070,31,0.991615,0.990893,0.992073
linear,2070,32,0.991314,0.990587,0.991798
linear,2070,33,0.991043,0.990258,0.99155
linear,2070,34,0.990753,0.989939,0.991273
linear,2070,35,0.990429,0.989594,0.991027
linear,2070,36,0.990127,0.989293,0.990748
linear,2070,37,0.989823,0.988971,0.990492
linear,2070,38,0.989537,0.988653,0.990229
linear,2070,39,0.989218,0.988353,0.989946
linear,2070,40,0.988877,0.988004,0.989653
linear,2070,41,0.988587,0.987648,0.989395
linear,2070,42,0.988308,0.987305,0.989139
linear,2070,43,0.987969,0.986968,0.988863
linear,2070,44,0.987648,0.986587,0.988501
linear,2070,45,0.98731,0.986182,0.988187
linear,2070,46,0.986959,0.985742,0.987888
linear,2070,47,0.986565,0.98531,0.987562
linear,2070,48,0.986175,0.984868,0.987208
linear,2070,49,0.985744,0.984395,0.98683
linear,2070,50,0.985308,0.98393,0.986435
linear,2070,51,0.984828,0.983365,0.985986
linear,2070,52,0.984309,0.982771,0.985484
linear,2070,53,0.983766,0.9822,0.984957
linear,2070,54,0.983181,0.981487,0.984408
linear,2070,55,0.982549,0.980795,0.983776
linear,2070,56,0.981849,0.979962,0.983055
linear,2070,57,0.980989,0.979008,0.982261
linear,2070,58,0.980045,0.977972,0.981355
linear,2070,59,0.979028,0.97676,0.980394
linear,2070,60,0.977898,0.975353,0.979325
linear,2070,61,0.97658,0.973794,0.978017
linear,2070,62,0.975124,0.971991,0.9766
linear,2070,63,0.973431,0.970024,0.974925
linear,2070,64,0.971483,0.96774,0.972972
linear,2070,65,0.969197,0.96505,0.970701
linear,2070,66,0.966575,0.961925,0.968101
linear,2070,67,0.963552,0.958357,0.96498
linear,2070,68,0.960032,0.954184,0.961505
linear,2070,69,0.95593,0.94941,0.957406
linear,2070,70,0.951168,0.943754,0.952709
linear,2070,71,0.945623,0.93747,0.947167
linear,2070,72,0.939477,0.929965,0.940821
linear,2070,73,0.932074,0.921457,0.933423
linear,2070,74,0.923487,0.91165,0.924853
linear,2070,75,0.913499,0.900328,0.914858
linear,2070,76,0.902226,0.887419,0.903619
linear,2070,77,0.888983,0.872693,0.890631
